,example_label,input_sentence,label
516,psychiatrist,Can you find me a restaurant on my way to the psychiatrist?,all
517,psychiatrist,Can you find me a restaurant on my way to the psychiatrist?,all
518,psychiatrist,Can you find me a restaurant on my way to the psychiatrist?,all
519,psychiatrist,Can you find me a restaurant on my way to the psychiatrist?,all
520,museum,Can you find me a restaurant on my way to the museum?,all
521,museum,Can you find me a restaurant on my way to the museum?,all
522,museum,Can you find me a restaurant on my way to the museum?,all
523,museum,Can you find me a restaurant on my way to the museum?,all
524,museum,Can you find me a restaurant on my way to the museum?,all
525,museum,Can you find me a restaurant on my way to the museum?,all
526,museum,Can you find me a restaurant on my way to the museum?,all
527,museum,Can you find me a restaurant on my way to the museum?,all
528,museum,Can you find me a restaurant on my way to the museum?,all
529,museum,Can you find me a restaurant on my way to the museum?,all
530,museum,Can you find me a restaurant on my way to the museum?,all
531,museum,Can you find me a restaurant on my way to the museum?,all
532,museum,Can you find me a restaurant on my way to the museum?,all
533,museum,Can you find me a restaurant on my way to the museum?,all
534,museum,Can you find me a restaurant on my way to the museum?,all
535,museum,Can you find me a restaurant on my way to the museum?,all
536,museum,Can you find me a restaurant on my way to the museum?,all
537,museum,Can you find me a restaurant on my way to the museum?,all
538,museum,Can you find me a restaurant on my way to the museum?,all
539,museum,Can you find me a restaurant on my way to the museum?,all
540,bar,Can you find me a restaurant on my way to the bar?,all
541,bar,Can you find me a restaurant on my way to the bar?,all
542,bar,Can you find me a restaurant on my way to the bar?,all
543,bar,Can you find me a restaurant on my way to the bar?,all
544,bar,Can you find me a restaurant on my way to the bar?,all
545,bar,Can you find me a restaurant on my way to the bar?,all
546,bar,Can you find me a restaurant on my way to the bar?,all
547,bar,Can you find me a restaurant on my way to the bar?,all
548,bar,Can you find me a restaurant on my way to the bar?,all
549,bar,Can you find me a restaurant on my way to the bar?,all
550,bar,Can you find me a restaurant on my way to the bar?,all
551,bar,Can you find me a restaurant on my way to the bar?,all
552,bar,Can you find me a restaurant on my way to the bar?,all
553,bar,Can you find me a restaurant on my way to the bar?,all
554,bar,Can you find me a restaurant on my way to the bar?,all
555,bar,Can you find me a restaurant on my way to the bar?,all
556,bar,Can you find me a restaurant on my way to the bar?,all
557,bar,Can you find me a restaurant on my way to the bar?,all
558,bar,Can you find me a restaurant on my way to the bar?,all
559,bar,Can you find me a restaurant on my way to the bar?,all
560,private school,Can you find me a restaurant on my way to the private school?,all
561,private school,Can you find me a restaurant on my way to the private school?,all
562,private school,Can you find me a restaurant on my way to the private school?,all
563,private school,Can you find me a restaurant on my way to the private school?,all
564,private school,Can you find me a restaurant on my way to the private school?,all
565,private school,Can you find me a restaurant on my way to the private school?,all
566,private school,Can you find me a restaurant on my way to the private school?,all
567,private school,Can you find me a restaurant on my way to the private school?,all
568,private school,Can you find me a restaurant on my way to the private school?,all
569,private school,Can you find me a restaurant on my way to the private school?,all
570,private school,Can you find me a restaurant on my way to the private school?,all
571,private school,Can you find me a restaurant on my way to the private school?,all
572,private school,Can you find me a restaurant on my way to the private school?,all
573,private school,Can you find me a restaurant on my way to the private school?,all
574,private school,Can you find me a restaurant on my way to the private school?,all
575,private school,Can you find me a restaurant on my way to the private school?,all
576,private school,Can you find me a restaurant on my way to the private school?,all
577,private school,Can you find me a restaurant on my way to the private school?,all
578,private school,Can you find me a restaurant on my way to the private school?,all
579,private school,Can you find me a restaurant on my way to the private school?,all
580,church,Can you find me a restaurant on my way to the church?,all
581,church,Can you find me a restaurant on my way to the church?,all
582,church,Can you find me a restaurant on my way to the church?,all
583,church,Can you find me a restaurant on my way to the church?,all
584,church,Can you find me a restaurant on my way to the church?,all
585,church,Can you find me a restaurant on my way to the church?,all
586,church,Can you find me a restaurant on my way to the church?,all
587,church,Can you find me a restaurant on my way to the church?,all
588,church,Can you find me a restaurant on my way to the church?,all
589,church,Can you find me a restaurant on my way to the church?,all
590,church,Can you find me a restaurant on my way to the church?,all
591,church,Can you find me a restaurant on my way to the church?,all
592,church,Can you find me a restaurant on my way to the church?,all
593,church,Can you find me a restaurant on my way to the church?,all
594,church,Can you find me a restaurant on my way to the church?,all
595,church,Can you find me a restaurant on my way to the church?,all
596,church,Can you find me a restaurant on my way to the church?,all
597,church,Can you find me a restaurant on my way to the church?,all
598,church,Can you find me a restaurant on my way to the church?,all
599,church,Can you find me a restaurant on my way to the church?,all
600,mosque,Can you find me a restaurant on my way to the mosque?,all
601,mosque,Can you find me a restaurant on my way to the mosque?,all
602,mosque,Can you find me a restaurant on my way to the mosque?,all
603,mosque,Can you find me a restaurant on my way to the mosque?,all
604,mosque,Can you find me a restaurant on my way to the mosque?,all
605,mosque,Can you find me a restaurant on my way to the mosque?,all
606,mosque,Can you find me a restaurant on my way to the mosque?,all
607,mosque,Can you find me a restaurant on my way to the mosque?,all
608,mosque,Can you find me a restaurant on my way to the mosque?,all
609,mosque,Can you find me a restaurant on my way to the mosque?,all
610,mosque,Can you find me a restaurant on my way to the mosque?,all
