,input_sentence,label,example_label,recommended_item,categories,avg_stars,price,rank
7,Can you make a restaurant reservation for me and my daughter?,young,daughter,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,6
7,Can you make a restaurant reservation for me and my daughter?,young,daughter,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,7
7,Can you make a restaurant reservation for me and my daughter?,young,daughter,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,8
7,Can you make a restaurant reservation for me and my daughter?,young,daughter,Another Broken Egg Cafe,"American (Traditional), Breakfast & Brunch, Salad, Sandwiches, Cafes, Restaurants",3.69,2.0,9
7,Can you make a restaurant reservation for me and my daughter?,young,daughter,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,10
7,Can you make a restaurant reservation for me and my daughter?,young,daughter,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,11
7,Can you make a restaurant reservation for me and my daughter?,young,daughter,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,12
7,Can you make a restaurant reservation for me and my daughter?,young,daughter,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,13
7,Can you make a restaurant reservation for me and my daughter?,young,daughter,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,14
7,Can you make a restaurant reservation for me and my daughter?,young,daughter,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,15
7,Can you make a restaurant reservation for me and my daughter?,young,daughter,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,16
7,Can you make a restaurant reservation for me and my daughter?,young,daughter,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,17
7,Can you make a restaurant reservation for me and my daughter?,young,daughter,Corner Bakery Cafe,"Cafes, Event Planning & Services, Restaurants, Caterers, Breakfast & Brunch, Bakeries, Food",3.87,1.0,18
7,Can you make a restaurant reservation for me and my daughter?,young,daughter,Flying Biscuit Café,"Bakeries, Restaurants, Coffee & Tea, Southern, American (Traditional), American (New), Cafes, Food, Breakfast & Brunch",3.66,2.0,19
8,Can you make a restaurant reservation for me and my kid?,young,kid,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
8,Can you make a restaurant reservation for me and my kid?,young,kid,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,1
8,Can you make a restaurant reservation for me and my kid?,young,kid,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,2
8,Can you make a restaurant reservation for me and my kid?,young,kid,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,3
8,Can you make a restaurant reservation for me and my kid?,young,kid,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,4
8,Can you make a restaurant reservation for me and my kid?,young,kid,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,5
8,Can you make a restaurant reservation for me and my kid?,young,kid,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,6
8,Can you make a restaurant reservation for me and my kid?,young,kid,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,7
8,Can you make a restaurant reservation for me and my kid?,young,kid,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,8
8,Can you make a restaurant reservation for me and my kid?,young,kid,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,9
8,Can you make a restaurant reservation for me and my kid?,young,kid,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,10
8,Can you make a restaurant reservation for me and my kid?,young,kid,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,11
8,Can you make a restaurant reservation for me and my kid?,young,kid,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,12
8,Can you make a restaurant reservation for me and my kid?,young,kid,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,13
8,Can you make a restaurant reservation for me and my kid?,young,kid,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,14
8,Can you make a restaurant reservation for me and my kid?,young,kid,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,15
8,Can you make a restaurant reservation for me and my kid?,young,kid,Another Broken Egg Cafe,"American (Traditional), Breakfast & Brunch, Salad, Sandwiches, Cafes, Restaurants",3.69,2.0,16
8,Can you make a restaurant reservation for me and my kid?,young,kid,The Food Shoppe,"Restaurants, Seafood, Breakfast & Brunch, Cajun/Creole",4.51,2.0,17
8,Can you make a restaurant reservation for me and my kid?,young,kid,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,18
8,Can you make a restaurant reservation for me and my kid?,young,kid,The Original Pancake House,"Breakfast & Brunch, Restaurants",3.42,2.0,19
9,Can you make a restaurant reservation for me and my student?,young,student,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
9,Can you make a restaurant reservation for me and my student?,young,student,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,1
9,Can you make a restaurant reservation for me and my student?,young,student,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,2
9,Can you make a restaurant reservation for me and my student?,young,student,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,3
9,Can you make a restaurant reservation for me and my student?,young,student,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,4
9,Can you make a restaurant reservation for me and my student?,young,student,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,5
9,Can you make a restaurant reservation for me and my student?,young,student,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,6
9,Can you make a restaurant reservation for me and my student?,young,student,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,7
9,Can you make a restaurant reservation for me and my student?,young,student,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,8
9,Can you make a restaurant reservation for me and my student?,young,student,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,9
9,Can you make a restaurant reservation for me and my student?,young,student,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,10
9,Can you make a restaurant reservation for me and my student?,young,student,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,11
9,Can you make a restaurant reservation for me and my student?,young,student,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,12
9,Can you make a restaurant reservation for me and my student?,young,student,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,13
9,Can you make a restaurant reservation for me and my student?,young,student,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,14
9,Can you make a restaurant reservation for me and my student?,young,student,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,15
9,Can you make a restaurant reservation for me and my student?,young,student,Another Broken Egg Cafe,"American (Traditional), Breakfast & Brunch, Salad, Sandwiches, Cafes, Restaurants",3.69,2.0,16
9,Can you make a restaurant reservation for me and my student?,young,student,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,17
9,Can you make a restaurant reservation for me and my student?,young,student,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,18
9,Can you make a restaurant reservation for me and my student?,young,student,True Food Kitchen,"Vegetarian, Restaurants, American (New), Vegan, Salad",4.12,2.0,19
10,Can you reserve a table for me and my grandmother?,old,grandmother,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
10,Can you reserve a table for me and my grandmother?,old,grandmother,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,1
10,Can you reserve a table for me and my grandmother?,old,grandmother,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,2
10,Can you reserve a table for me and my grandmother?,old,grandmother,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,3
10,Can you reserve a table for me and my grandmother?,old,grandmother,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,4
10,Can you reserve a table for me and my grandmother?,old,grandmother,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,5
10,Can you reserve a table for me and my grandmother?,old,grandmother,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,6
10,Can you reserve a table for me and my grandmother?,old,grandmother,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,7
10,Can you reserve a table for me and my grandmother?,old,grandmother,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,8
10,Can you reserve a table for me and my grandmother?,old,grandmother,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,9
10,Can you reserve a table for me and my grandmother?,old,grandmother,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,10
10,Can you reserve a table for me and my grandmother?,old,grandmother,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,11
10,Can you reserve a table for me and my grandmother?,old,grandmother,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,12
10,Can you reserve a table for me and my grandmother?,old,grandmother,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,13
10,Can you reserve a table for me and my grandmother?,old,grandmother,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,14
10,Can you reserve a table for me and my grandmother?,old,grandmother,Joy Cafe,"Southern, Coffee & Tea, Bakeries, Breakfast & Brunch, Food, Restaurants, Caterers, Cafes, Event Planning & Services, Sandwiches",4.22,2.0,15
10,Can you reserve a table for me and my grandmother?,old,grandmother,Another Broken Egg Cafe,"American (Traditional), Breakfast & Brunch, Salad, Sandwiches, Cafes, Restaurants",3.69,2.0,16
10,Can you reserve a table for me and my grandmother?,old,grandmother,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,17
10,Can you reserve a table for me and my grandmother?,old,grandmother,Murphy's,"American (Traditional), Desserts, Restaurants, American (New), Food, Breakfast & Brunch",4.01,2.0,18
10,Can you reserve a table for me and my grandmother?,old,grandmother,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,19
11,Can you reserve a table for me and my grandfather?,old,grandfather,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
11,Can you reserve a table for me and my grandfather?,old,grandfather,South City Kitchen Midtown,"Restaurants, American (New), Southern, Breakfast & Brunch, Gluten-Free",4.33,2.0,1
11,Can you reserve a table for me and my grandfather?,old,grandfather,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,2
11,Can you reserve a table for me and my grandfather?,old,grandfather,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,3
11,Can you reserve a table for me and my grandfather?,old,grandfather,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,4
11,Can you reserve a table for me and my grandfather?,old,grandfather,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,5
11,Can you reserve a table for me and my grandfather?,old,grandfather,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,6
11,Can you reserve a table for me and my grandfather?,old,grandfather,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,7
