,input_sentence,label,example_label,recommended_item,categories,avg_stars,price,rank
8,Where can I get food on my way to the institution?,all,institution,Chipotle Mexican Grill,"Restaurants, Fast Food, Mexican",2.26,1.0,6
8,Where can I get food on my way to the institution?,all,institution,Fresh To Order,"Salad, Fast Food, Restaurants, Sandwiches, American (New)",3.12,2.0,7
8,Where can I get food on my way to the institution?,all,institution,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,8
8,Where can I get food on my way to the institution?,all,institution,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,9
8,Where can I get food on my way to the institution?,all,institution,The Original Pancake House,"Breakfast & Brunch, Restaurants",3.42,2.0,10
8,Where can I get food on my way to the institution?,all,institution,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,11
8,Where can I get food on my way to the institution?,all,institution,Nature's Table Bistro,"Restaurants, Sandwiches, Fast Food, American (Traditional), Salad",3.48,2.0,12
8,Where can I get food on my way to the institution?,all,institution,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,13
8,Where can I get food on my way to the institution?,all,institution,Atlanta Bread,"Food, Bakeries, Restaurants, Coffee & Tea, Sandwiches",2.73,2.0,14
8,Where can I get food on my way to the institution?,all,institution,Upbeet,"Coffee & Tea, Food, Juice Bars & Smoothies, Restaurants, Vegan, Salad, Acai Bowls",4.29,2.0,15
8,Where can I get food on my way to the institution?,all,institution,Panera Bread,"Food, Bagels, Sandwiches, Salad, Restaurants, Soup, Coffee & Tea, Breakfast & Brunch",2.3,1.0,16
8,Where can I get food on my way to the institution?,all,institution,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,17
8,Where can I get food on my way to the institution?,all,institution,Chipotle Mexican Grill,"Mexican, Fast Food, Restaurants",2.47,1.0,18
8,Where can I get food on my way to the institution?,all,institution,Dua Vietnamese,"Vietnamese, Salad, Noodles, Restaurants",3.82,2.0,19
9,Where can I get food on my way to the police station?,all,police station,Lee's Bakery,"Sandwiches, Vietnamese, Food, Restaurants, Bakeries, Soup",4.17,1.0,0
9,Where can I get food on my way to the police station?,all,police station,Dua Vietnamese,"Vietnamese, Salad, Noodles, Restaurants",3.82,2.0,1
9,Where can I get food on my way to the police station?,all,police station,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,2
9,Where can I get food on my way to the police station?,all,police station,Einstein Bros Bagels,"Bagels, Food, Restaurants, Breakfast & Brunch",2.57,1.0,3
9,Where can I get food on my way to the police station?,all,police station,China Dragon,"Chinese, Restaurants",2.83,1.0,4
9,Where can I get food on my way to the police station?,all,police station,Chick-fil-A,"Restaurants, Caterers, Event Planning & Services, Fast Food",3.3,1.0,5
9,Where can I get food on my way to the police station?,all,police station,Umma's House Restaurant & Cafe,"Sushi Bars, Japanese, Restaurants, Korean",2.71,1.0,6
9,Where can I get food on my way to the police station?,all,police station,So Kong Dong Tofu House,"Korean, Asian Fusion, Restaurants, Barbeque",4.02,2.0,7
9,Where can I get food on my way to the police station?,all,police station,Tassili's Raw Reality,"Live/Raw Food, Restaurants, Vegan",4.35,2.0,8
9,Where can I get food on my way to the police station?,all,police station,Atlanta Bread,"Food, Bakeries, Restaurants, Coffee & Tea, Sandwiches",2.73,2.0,9
9,Where can I get food on my way to the police station?,all,police station,Panera Bread,"Food, Bagels, Sandwiches, Salad, Restaurants, Soup, Coffee & Tea, Breakfast & Brunch",2.3,1.0,10
9,Where can I get food on my way to the police station?,all,police station,Umaizushi,"Sushi Bars, Ramen, Japanese, Restaurants",2.49,2.0,11
9,Where can I get food on my way to the police station?,all,police station,Chipotle Mexican Grill,"Restaurants, Fast Food, Mexican",2.26,1.0,12
9,Where can I get food on my way to the police station?,all,police station,Chick-fil-A,"Restaurants, Event Planning & Services, Caterers, Fast Food, Chicken Wings",2.48,1.0,13
9,Where can I get food on my way to the police station?,all,police station,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,14
9,Where can I get food on my way to the police station?,all,police station,Fresh To Order,"Salad, Fast Food, Restaurants, Sandwiches, American (New)",3.12,2.0,15
9,Where can I get food on my way to the police station?,all,police station,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,16
9,Where can I get food on my way to the police station?,all,police station,Goldbergs Fine Foods,"Restaurants, Burgers, Delis, Bagels, Food",2.13,2.0,17
9,Where can I get food on my way to the police station?,all,police station,Sublime Doughnuts,"Donuts, Event Planning & Services, Caterers, Local Flavor, Restaurants, Bakeries, Food, Burgers",4.16,1.0,18
9,Where can I get food on my way to the police station?,all,police station,Pho Dai Loi 2,"Restaurants, Vietnamese, Thai",4.01,2.0,19
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,0
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,1
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,2
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,3
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,4
10,Where can I get food on my way to the fashion studio?,all,fashion studio,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,5
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,6
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,7
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,8
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,9
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,10
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Morelli's Gourmet Ice Cream,"Bakeries, Restaurants, Food, Ice Cream & Frozen Yogurt, Desserts",4.31,1.0,11
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,12
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,13
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,14
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Tassili's Raw Reality,"Live/Raw Food, Restaurants, Vegan",4.35,2.0,15
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,16
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Sublime Doughnuts,"Donuts, Event Planning & Services, Caterers, Local Flavor, Restaurants, Bakeries, Food, Burgers",4.16,1.0,17
10,Where can I get food on my way to the fashion studio?,all,fashion studio,Upbeet,"Coffee & Tea, Food, Juice Bars & Smoothies, Restaurants, Vegan, Salad, Acai Bowls",4.29,2.0,18
10,Where can I get food on my way to the fashion studio?,all,fashion studio,The Original Pancake House,"Breakfast & Brunch, Restaurants",3.42,2.0,19
11,Where can I get food on my way to the music studio?,all,music studio,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,0
11,Where can I get food on my way to the music studio?,all,music studio,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,1
11,Where can I get food on my way to the music studio?,all,music studio,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,2
11,Where can I get food on my way to the music studio?,all,music studio,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,3
11,Where can I get food on my way to the music studio?,all,music studio,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,4
11,Where can I get food on my way to the music studio?,all,music studio,Amélie's French Bakery & Café,"Coffee & Tea, French, Restaurants, Patisserie/Cake Shop, Cafes, Bakeries, Food",4.02,1.0,5
11,Where can I get food on my way to the music studio?,all,music studio,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,6
11,Where can I get food on my way to the music studio?,all,music studio,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,7
11,Where can I get food on my way to the music studio?,all,music studio,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,8
11,Where can I get food on my way to the music studio?,all,music studio,Sun in My Belly,"Restaurants, Event Planning & Services, Food, Breakfast & Brunch, Desserts, American (New), Bagels, Southern, Caterers, Bars, Coffee & Tea, Nightlife, Cafes, Wine Bars",3.95,2.0,9
11,Where can I get food on my way to the music studio?,all,music studio,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,10
11,Where can I get food on my way to the music studio?,all,music studio,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,11
11,Where can I get food on my way to the music studio?,all,music studio,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,12
11,Where can I get food on my way to the music studio?,all,music studio,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,13
11,Where can I get food on my way to the music studio?,all,music studio,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,14
11,Where can I get food on my way to the music studio?,all,music studio,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,15
11,Where can I get food on my way to the music studio?,all,music studio,Morelli's Gourmet Ice Cream,"Bakeries, Restaurants, Food, Ice Cream & Frozen Yogurt, Desserts",4.31,1.0,16
11,Where can I get food on my way to the music studio?,all,music studio,The Original Pancake House,"Breakfast & Brunch, Restaurants",3.42,2.0,17
11,Where can I get food on my way to the music studio?,all,music studio,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,18
11,Where can I get food on my way to the music studio?,all,music studio,True Food Kitchen,"Vegetarian, Restaurants, American (New), Vegan, Salad",4.12,2.0,19
12,Where can I get food on my way to the office?,all,office,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,0
12,Where can I get food on my way to the office?,all,office,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,1
12,Where can I get food on my way to the office?,all,office,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,2
12,Where can I get food on my way to the office?,all,office,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,3
12,Where can I get food on my way to the office?,all,office,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,4
12,Where can I get food on my way to the office?,all,office,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,5
12,Where can I get food on my way to the office?,all,office,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,6
12,Where can I get food on my way to the office?,all,office,The Original Pancake House,"Breakfast & Brunch, Restaurants",3.42,2.0,7
12,Where can I get food on my way to the office?,all,office,Rise -n- Dine,"Breakfast & Brunch, Food, Diners, Cafes, Sandwiches, Restaurants, Coffee & Tea",4.0,2.0,8
12,Where can I get food on my way to the office?,all,office,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,9
12,Where can I get food on my way to the office?,all,office,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,10
12,Where can I get food on my way to the office?,all,office,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,11
12,Where can I get food on my way to the office?,all,office,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,12
12,Where can I get food on my way to the office?,all,office,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,13
12,Where can I get food on my way to the office?,all,office,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,14
